Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
2653962	EMDR for Self-Healing: The Comprehensive Course	**The Only Dedicated & Complete Course on EMDR for Self-Healing on the Platform!** - Learn how to use EMDR to heal	Personal Development	Happiness	Childhood Trauma Healing	English	3.5 hours	84.99	4.490905	661	9.99	3365	3366	Vivian Kulaga, PhD	1	661	4.490905	https://www.udemy.com/course/self-emdr-training-intensive-psychological-trauma-recovery/
1112734	Professional Cognitive Behavioural Therapy (CBT) Diploma	Fully Accredited CBT Diploma Course. Using easy techniques of CBT for change and freedom!	Personal Development	Other Personal Development	CBT Cognitive Behavioral Therapy	English	1.5 hours	94.99	4.2532463	657	10.99	3323	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/cognitive-behavioural-therapy-cbt-live-a-life-of-freedom/
633976	Success: How To Take Your Life From Good To Great To Amazing	Discover 25 success principles that will change your life, and practical ways to put them into action	Personal Development	Personal Transformation	Personal Success	English	4 hours	94.99	4.6335106	657	10.99	5301	53793	Derek Franklin	13	4153	4.502962779508196	https://www.udemy.com/course/success-school/
734134	Spiritual Development with the Archangels Part 1	Discover, Activate and Achieve Your Life Purpose	Personal Development	Religion & Spirituality	Spirituality	English	3.5 hours	84.99	5.0	655	9.99	3156	9465	Ros Place	7	2652	4.822225753424658	https://www.udemy.com/course/spiritual-development-with-the-archangels-part-1/
2365704	Ultimate Resume Makeover: Create Worldclass CV Overnight	Transform Your Resume / CV From Ordinary To Worldclass Overnight… And Get Your Dream Job Anywhere In The World	Personal Development	Career Development	Resume and CV Writing	English	2.5 hours	24.99	4.597044	650	24.99	21122	21417	Waqas Hassan	2	755	4.488400799999999	https://www.udemy.com/course/ultimate-resume-makeover/
1713928	Visual Thinking and Sketchnoting Boot Camp	Learn how to use simple drawings and sketches to solve complex problems, explain, and communicate better.	Personal Development	Personal Productivity	Visual Thinking	English	7 hours	49.99	4.4851975	643	49.99	2955	2955	Yuri Malishenko	1	643	4.4822955	https://www.udemy.com/course/visual-thinking-and-sketchnoting-boot-camp/
1149896	Newly Updated for 2020/21 - Comprehensive Guide to LinkedIn	Learn how to use LinkedIn with me, a professional LinkedIn trainer and Digital Marketing practitioner	Personal Development	Personal Brand Building	LinkedIn	English	1.5 hours	84.99	4.3875175	639	9.99	2739	22105	Alastair Banks	4	2111	4.290255522222222	https://www.udemy.com/course/linkedin2017/
2401810	Next Level Conversation: Improve Your Communication Skills	Communicate Better Than 95% Of People. Become More Charismatic, Confident, And Know Exactly What To Say.	Personal Development	Personal Transformation	Conversation Skills	English	1.5 hours	24.99	4.4869795	635	9.99	5113	5536	Steve Anthony	2	636	4.442668727272727	https://www.udemy.com/course/next-level-conversation-drastically-improve-conversations/
847586	The Neuroscience of Self-Compassion by Kelly McGonigal	Discover how the brain works, including why the critical inner voice exists, and how to replace it with self-compassion.	Personal Development	Personal Transformation	Neuroscience	English	2 hours	99.99	4.823154	632	99.99	3338	125061	Sounds True	19	17350	4.676104814241486	https://www.udemy.com/course/kelly-mcgonigal/
455146	Public Speaking Crash Course! (Fast Paced)	Instant Practical Steps to Jump Into Public Speaking, Communicating & Presenting Anything	Personal Development	Creativity	Public Speaking	English	4 hours	84.99	4.5566845	621	9.99	4433	26723	Desmond Byram	3	3424	4.467533974522293	https://www.udemy.com/course/creative-speaking-skills-challenge-typical-speeches-part-2/
605802	Everyday Brilliance: Productivity For Creative Pros	Learn how to stay inspired, manage your time, fight burnout, and do the best work of your life.	Personal Development	Personal Productivity	Personal Productivity	English	3.5 hours	39.99	4.5086536	624	39.99	3310	3310	Todd Henry	1	624	4.5086536	https://www.udemy.com/course/everyday-brilliance-productivity-for-creative-pros/
400366	EveryDay Dining Etiquette	Fine Dining or Casual Dining! Feel Confident & Make a Great Impression when Dining for Business or Pleasure	Personal Development	Career Development	Social Skills	English	1 hour	84.99	4.6234746	622	9.99	2301	11477	Kimberly Law	3	5750	4.441893647876448	https://www.udemy.com/course/everyday-dining-etiquette/
369160	Triple Your Job Interviews - My Huge Job Interview Secret	In 2015, getting 3 - 6 interviews a week is all about using LinkedIn to bypass HR and apply directly to hiring managers.	Personal Development	Career Development	Job Search	English	1 hour	34.99	4.17599	618	9.99	6975	6975	Jerry Jay Hunter	1	618	4.17599	https://www.udemy.com/course/triple-your-job-interviews/
1167954	Acting 101 for Adults	Acting 101 for Adults	Personal Development	Creativity	Acting	English	7 hours	24.99	4.761377	611	10.99	2706	17302	Academy of Film Fashion and Design	28	4080	4.439161734367541	https://www.udemy.com/course/acting-101-for-adults/
3296418	Learn Freelancing : To Grow Quickly at Marketplace's	Find exactly what you want to learn from how-to-get started Freelancing Career to Grow quickly at Marketplace's.	Personal Development	Career Development	Freelancing	English		19.99	3.7403376	608	9.99	27674	27674	Ossama Mehmood	1	608	3.696063	https://www.udemy.com/course/learn-freelancing-to-grow-quickly-at-marketplaces-f/
594242	Leadership Skills Mastery Vol. 1: Leadership for 2019	How to Become a Leader and Increase Your Leadership Skills, Influence and Power -Leadership Training, Qualities & Traits	Personal Development	Leadership	Leadership	English	4 hours	94.99	4.286766	605	10.99	17457	88825	Ken Wells	23	8743	4.428407902054794	https://www.udemy.com/course/leadershipskills/
1317082	Professional Accredited Life Coaching Certification Diploma	Fully Accredited Diploma. Easy techniques and powerful tools to assist yourself or your clients as a Life Coach!	Personal Development	Personal Transformation	Life Coach Training	English	35 mins	84.99	4.5017567	604	9.99	2614	112257	Dr Karen E Wells	122	30452	4.52518196078615	https://www.udemy.com/course/professional-accredited-life-coaching-certification-course/
2231650	RELATIONSHIP COACHING & COUPLES COUNSELING MASTERCLASS 2021	HOW TO SAVE YOUR MARRIAGE & RELATIONSHIPS - Relationship Coaching, Marriage Counseling, Coaching Couples Counseling	Personal Development	Parenting & Relationships	Couples Counseling	English	2 hours	84.99	4.2327223	600	12.99	3242	39586	Manos Filippou	11	5629	4.163575735880399	https://www.udemy.com/course/couples_counseling_course_relationships_coaching_marriage_counselling/
3404360	How to Work from Home with Kids During a Pandemic	Tips on Managing your Time, Changing your Mindset, and Maintaining your Sanity	Personal Development	Personal Productivity	Time Management	English	1 hour	54.99	4.3091273	596	9.99	1440	1709	Marisa Lonic	2	674	4.4777623912	https://www.udemy.com/course/how-to-work-from-home-with-kids-during-a-pandemic/
1174274	Simple Strategies from Game Theory, for Leaders & Managers !	Practical Leadership Strategies from Game Theory, for Conflict Management, Competition and Interdependence !	Personal Development	Leadership	Leadership	English	3 hours	79.99	4.5348616	590	9.99	3426	42022	Sivakami S ; MBA ; Ph.D (ongoing)	14	15648	4.491969801647059	https://www.udemy.com/course/leadership-science-evidence-and-research-based-leadership/
531602	The eParachute Introduction to Your Career and Job Search	Discover Your Purpose & Ideal Career w/ the Author of the #1 Career and Job-Hunting Book “What Color is Your Parachute??	Personal Development	Career Development	Job Search	English	1.5 hours	89.99	4.047106	584	9.99	2370	2370	Richard N. Bolles	1	584	4.047083	https://www.udemy.com/course/the-eparachute-introduction-to-your-career-and-job-search/
1141484	Ho'oponopono online course. The art of forgiveness.	The Technique of Forgiveness , that will help you get rid of restricting thoughts and memories and find peace	Personal Development	Personal Transformation	Forgiveness	English	7 hours	94.99	4.6730328	581	11.99	2340	7163	Pablo Mariana	7	1989	4.521153034	https://www.udemy.com/course/hooponopono-online-course-the-art-of-forgiveness/
700868	Performance Under Pressure - The Full Course	Learn How to Effectively Manage Your Attitude, Your Actions and Your Relationships	Personal Development	Personal Productivity	Stress Management	English	4 hours	109.99	3.828535	580	12.99	3355	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/performance-under-pressure-the-full-course/
396680	How to Crack the Consulting Case Interview	Get an insider's perspective on how to crack your case interviews and earn a top offer in consulting.	Personal Development	Career Development	Management Consulting	English	2.5 hours	49.99	3.9402778	577	9.99	2451	2451	Jeremy Watson	1	577	3.9402633	https://www.udemy.com/course/how-to-crack-the-consulting-case-interview/
773952	Body Language: Your Path to Success	Body Language: The Secret To Success	Personal Development	Personal Transformation	Body Language	English	2.5 hours	84.99	4.2127357	560	9.99	2532	170170	Libby Seery Founder of Renaissance Life Therapies	24	24503	4.362687795890412	https://www.udemy.com/course/body-language-the-secret-to-success/
588442	5 Decision-Making Techniques for Success	Learn the Most Effective Business Decision-Making Techniques to Achieve Personal and Professional Success	Personal Development	Influence	Decision Making	English	1 hour	89.99	3.8319483	554	9.99	12937	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/5-decision-making-techniques-for-success/
1424258	High Performance Learning 2.0	Learn the mindsets, tactics and motivation strategies of high performers so that you apply them to your studies and life	Personal Development	Memory & Study Skills	Mindset	English	3 hours	84.99	4.5987163	552	9.99	2390	2395	Tim Goodenough	1	552	4.605886	https://www.udemy.com/course/high-performance-learning/
1323106	Happiness Hormones: Secrets to Live in a Beautiful State	4 Proven Hacks For Working Professionals & Entrepreneurs (Have a Greater Control Over Your Mood & Happiness)	Personal Development	Happiness	Happiness	English	1 hour	84.99	4.3070884	545	9.99	8214	8214	Harish Gulati	1	545	4.309213	https://www.udemy.com/course/happinesshormones/
2219428	Line By Line Resume Writing: Write A Resume &?Cover Letter	Resume writing walkthrough to write a resume & cover letter. Use the resume on job search sites & LinkedIn as a resume	Personal Development	Career Development	Resume and CV Writing	English	7 hours	49.99	4.2926946	539	9.99	3977	518291	Alex Genadinik	128	37520	4.458388899844762	https://www.udemy.com/course/how-to-write-a-resume-and-cover-letter/
1781928	Fully Accredited Professional Addiction Counselling Diploma	Effective Techniques for Counsellors to Expand within the field of Addictions with Drugs, Alcohol, Gambling & Sex	Personal Development	Career Development	Addiction Recovery	English	1 hour	84.99	4.6417074	539	9.99	2509	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/fully-accredited-professional-addiction-counselling-diploma/
1089368	Angels for Beginners - Everyday Communication & Guidance	Learn how to communicate with Angels and Archangels and receive clear answers to all of your life's important questions.	Personal Development	Religion & Spirituality	Spirituality	English	4.5 hours	84.99	4.921569	535	9.99	2078	9465	Ros Place	7	2652	4.822225753424658	https://www.udemy.com/course/angels-for-beginners-everyday-communication-guidance/
374962	Write a Novel Outline from Scratch (Novel Writing Success)	Write a complete novel outline in this detailed outlining course for writers of all levels. Start writing yours now!	Personal Development	Creativity	Creative Writing	English	2.5 hours	19.99	4.4295883	535	9.99	6475	6475	Andrew Butcher	1	535	4.4295883	https://www.udemy.com/course/creative-writing-success-write-a-novel-outline-from-scratch/
2806595	Soft Skills: The 10 Soft Skills You Must Have in Workplace	Improve your soft skills and enjoy different training (case studies, animations, assignments and quick support)	Personal Development	Career Development	Soft Skills	English	1 hour	59.99	4.0142493	535	11.99	26645	52374	LinCademy for Training	4	939	4.314764983333333	https://www.udemy.com/course/soft-skills-the-10-soft-skills-you-must-have-in-workplace/
448830	Time Management & Productivity	The Eisenhower Decision Matrix: Learn to Manage Urgency and Importance and Get More Done.	Personal Development	Personal Productivity	Personal Productivity	English	37 mins	49.99	4.27814	532	9.99	10201	11623	Splativity Project	2	554	4.181832613043478	https://www.udemy.com/course/time-management-productivity/
